5413853	miniwob/full-miniwob-miniwob.number-checkboxes-agent_c/browser_artifacts/recordings/task_video/b510a600cfa97e4c586659982ad83cac.webm
5344117	miniwob/full-miniwob-miniwob.sign-agreement-agent_c/browser_artifacts/recordings/task_video/43c896ab996d8214ba8f19175800dac7.webm
5343283	miniwob/full-miniwob-miniwob.email-inbox-important-agent_c/browser_artifacts/recordings/task_video/63b5d6ad92d3557e3235a1a739e5dcfb.webm
5329864	miniwob/full-miniwob-miniwob.choose-date-agent_c/browser_artifacts/recordings/task_video/86a5200acf7923bde66f071382ea3c62.webm
5163885	miniwob/full-miniwob-miniwob.social-media-all-agent_c/browser_artifacts/recordings/chat_video/f414d4cc78686669d4b0058b98c605ee.webm
5083315	miniwob/full-miniwob-miniwob.read-table-2-agent_c/browser_artifacts/recordings/chat_video/cecf22b50ead7204b0fdbd6c5b85de74.webm
5007471	miniwob/full-miniwob-miniwob.social-media-some-agent_b/browser_artifacts/recordings/chat_video/702d8ab49b74bb697f8061ac87c2103a.webm
4990978	miniwob/full-miniwob-miniwob.book-flight-nodelay-agent_c/browser_artifacts/recordings/chat_video/51b9407773d2b46f3e7d7e0958c9c534.webm
4953896	miniwob/full-miniwob-miniwob.use-slider-2-agent_c/browser_artifacts/recordings/chat_video/b1932eecbddf20983422fc1d72f6b99f.webm
4947961	miniwob/full-miniwob-miniwob.book-flight-agent_c/browser_artifacts/recordings/chat_video/8568610a13f4841ea97f832b682b8f19.webm
4938061	miniwob/full-miniwob-miniwob.sign-agreement-agent_c/browser_artifacts/recordings/chat_video/8180914d2b43a416e267a2d0a8e75f56.webm
4935632	miniwob/full-miniwob-miniwob.right-angle-agent_c/browser_artifacts/recordings/chat_video/0fed948d31f7faf64e8a3092993ad42b.webm
4934387	miniwob/full-miniwob-miniwob.email-inbox-reply-agent_c/browser_artifacts/recordings/chat_video/6c7ae69dca242964785a18b21b7fd5fb.webm
4930422	miniwob/full-miniwob-miniwob.number-checkboxes-agent_c/browser_artifacts/recordings/chat_video/6f9bcea50f50c499433594a7942c152f.webm
